Id,SalePrice
1696,204510.930672113
1697,188321.570563742
1698,204510.930672113
1699,188321.570563742
1700,188321.570563742
1701,188321.570563742
1702,188321.570563742
1703,188321.570563742
1704,188321.570563742
1705,188321.570563742
1706,172132.210455371
1707,188321.570563742
1708,188321.570563742
1709,188321.570563742
1710,172132.210455371
1711,188321.570563742
1712,188321.570563742
1713,188321.570563742
1714,188321.570563742
1715,188321.570563742
1716,188321.570563742
1717,188321.570563742
1718,188321.570563742
1719,188321.570563742
1720,188321.570563742
1721,188321.570563742
1722,188321.570563742
1723,188321.570563742
1724,172132.210455371
1725,204510.930672113
1726,188321.570563742
1727,172132.210455371
1728,188321.570563742
1729,188321.570563742
1730,204510.930672113
1731,188321.570563742
1732,188321.570563742
1733,172132.210455371
1734,188321.570563742
1735,188321.570563742
1736,188321.570563742
1737,172132.210455371
1738,188321.570563742
1739,188321.570563742
1740,172132.210455371
1741,155942.850347
1742,172132.210455371
1743,188321.570563742
1744,172132.210455371
1745,172132.210455371
1746,204510.930672113
1747,188321.570563742
1748,220700.290780483
1749,188321.570563742
1750,188321.570563742
1751,204510.930672113
1752,172132.210455371
1753,188321.570563742
1754,204510.930672113
1755,188321.570563742
1756,172132.210455371
1757,188321.570563742
1758,188321.570563742
1759,188321.570563742
1760,188321.570563742
1761,188321.570563742
1762,204510.930672113
1763,204510.930672113
1764,172132.210455371
1765,172132.210455371
1766,188321.570563742
1767,172132.210455371
1768,188321.570563742
1769,188321.570563742
1770,188321.570563742
1771,188321.570563742
1772,188321.570563742
1773,188321.570563742
1774,204510.930672113
1775,188321.570563742
1776,172132.210455371
1777,172132.210455371
1778,172132.210455371
1779,172132.210455371
1780,188321.570563742
1781,188321.570563742
1782,172132.210455371
1783,204510.930672113
1784,172132.210455371
1785,188321.570563742
1786,188321.570563742
1787,204510.930672113
1788,91630.9283297936
1789,91630.9283297936
1790,155942.850347
1791,236889.650888854
1792,188321.570563742
1793,188321.570563742
1794,172132.210455371
1795,188321.570563742
1796,172132.210455371
1797,107820.288438164
1798,188321.570563742
1799,172132.210455371
1800,188321.570563742
1801,204510.930672113
1802,188321.570563742
1803,204510.930672113
1804,172132.210455371
1805,188321.570563742
1806,188321.570563742
1807,124009.648546535
1808,188321.570563742
1809,188321.570563742
1810,188321.570563742
1811,124009.648546535
1812,107820.288438164
1813,188321.570563742
1814,172132.210455371
1815,75441.5682214228
1816,172132.210455371
1817,188321.570563742
1818,188321.570563742
1819,188321.570563742
1820,172132.210455371
1821,188321.570563742
1822,204510.930672113
1823,91630.9283297936
1824,107820.288438164
1825,188321.570563742
1826,188321.570563742
1827,172132.210455371
1828,188321.570563742
1829,172132.210455371
1830,188321.570563742
1831,188321.570563742
1832,124009.648546535
1833,204510.930672113
1834,188321.570563742
1835,156388.368763277
1836,188321.570563742
1837,155942.850347
1838,188321.570563742
1839,172132.210455371
1840,188321.570563742
1841,172132.210455371
1842,124009.648546535
1843,188321.570563742
1844,188321.570563742
1845,204510.930672113
1846,188321.570563742
1847,204510.930672113
1848,91630.9283297936
1849,172132.210455371
1850,172132.210455371
1851,188321.570563742
1852,188321.570563742
1853,172132.210455371
1854,155942.850347
1855,172132.210455371
1856,188321.570563742
1857,204510.930672113
1858,236889.650888854
1859,204510.930672113
1860,172132.210455371
1861,204510.930672113
1862,236889.650888854
1863,236889.650888854
1864,236889.650888854
1865,155942.850347
1866,188321.570563742
1867,188321.570563742
1868,188321.570563742
1869,172132.210455371
1870,172132.210455371
1871,188321.570563742
1872,188321.570563742
1873,188321.570563742
1874,188321.570563742
1875,188321.570563742
1876,188321.570563742
1877,188321.570563742
1878,188321.570563742
1879,188321.570563742
1880,172132.210455371
1881,188321.570563742
1882,204510.930672113
1883,188321.570563742
1884,188321.570563742
1885,172132.210455371
1886,188321.570563742
1887,188321.570563742
1888,188321.570563742
1889,188321.570563742
1890,188321.570563742
1891,172132.210455371
1892,188321.570563742
1893,188321.570563742
1894,236889.650888854
1895,172132.210455371
1896,188321.570563742
1897,188321.570563742
1898,188321.570563742
1899,188321.570563742
1900,188321.570563742
1901,172132.210455371
1902,172132.210455371
1903,220700.290780483
1904,172132.210455371
1905,188321.570563742
1906,107820.288438164
1907,188321.570563742
1908,172132.210455371
1909,172132.210455371
1910,172132.210455371
1911,188321.570563742
1912,188321.570563742
1913,140199.008654906
1914,91630.9283297936
1915,172132.210455371
1916,75441.5682214228
1917,188321.570563742
1918,172132.210455371
1919,172132.210455371
1920,172132.210455371
1921,188321.570563742
1922,188321.570563742
1923,188321.570563742
1924,188321.570563742
1925,188321.570563742
1926,172132.210455371
1927,188321.570563742
1928,188321.570563742
1929,172132.210455371
1930,172132.210455371
1931,172132.210455371
1932,188321.570563742
1933,204510.930672113
1934,188321.570563742
1935,188321.570563742
1936,188321.570563742
1937,188321.570563742
1938,188321.570563742
1939,155942.850347
1940,172132.210455371
1941,188321.570563742
1942,188321.570563742
1943,172132.210455371
1944,220700.290780483
1945,172132.210455371
1946,188321.570563742
1947,172132.210455371
1948,188321.570563742
1949,172132.210455371
1950,188321.570563742
1951,188321.570563742
1952,188321.570563742
1953,188321.570563742
1954,188321.570563742
1955,188321.570563742
1956,204510.930672113
1957,172132.210455371
1958,204510.930672113
1959,204510.930672113
1960,172132.210455371
1961,188321.570563742
1962,172132.210455371
1963,172132.210455371
1964,188321.570563742
1965,204510.930672113
1966,172132.210455371
1967,188321.570563742
1968,204510.930672113
1969,172132.210455371
1970,204510.930672113
1971,204510.930672113
1972,188321.570563742
1973,204510.930672113
1974,204510.930672113
1975,155942.850347
1976,172132.210455371
1977,204510.930672113
1978,204510.930672113
1979,172132.210455371
1980,172132.210455371
1981,172132.210455371
1982,172132.210455371
1983,172132.210455371
1984,172132.210455371
1985,172132.210455371
1986,172132.210455371
1987,172132.210455371
1988,188321.570563742
1989,188321.570563742
1990,204510.930672113
1991,172132.210455371
1992,188321.570563742
1993,188321.570563742
1994,204510.930672113
1995,188321.570563742
1996,188321.570563742
1997,204510.930672113
1998,172132.210455371
1999,204510.930672113
2000,204510.930672113
2001,204510.930672113
2002,188321.570563742
2003,188321.570563742
2004,188321.570563742
2005,188321.570563742
2006,188321.570563742
2007,188321.570563742
2008,172132.210455371
2009,188321.570563742
2010,188321.570563742
2011,188321.570563742
2012,188321.570563742
2013,188321.570563742
2014,188321.570563742
2015,188321.570563742
2016,188321.570563742
2017,188321.570563742
2018,188321.570563742
2019,188321.570563742
2020,107820.288438164
2021,188321.570563742
2022,188321.570563742
2023,204510.930672113
2024,204510.930672113
2025,204510.930672113
2026,155942.850347
2027,172132.210455371
2028,172132.210455371
2029,188321.570563742
2030,172132.210455371
2031,155942.850347
2032,172132.210455371
2033,172132.210455371
2034,188321.570563742
2035,188321.570563742
2036,188321.570563742
2037,188321.570563742
2038,172132.210455371
2039,155942.850347
2040,188321.570563742
2041,188321.570563742
2042,188321.570563742
2043,204510.930672113
2044,204510.930672113
2045,204510.930672113
2046,204510.930672113
2047,204510.930672113
2048,188321.570563742
2049,236889.650888854
2050,204510.930672113
2051,172132.210455371
2052,188321.570563742
2053,188321.570563742
2054,172132.210455371
2055,188321.570563742
2056,188321.570563742
2057,188321.570563742
2058,204510.930672113
2059,188321.570563742
2060,172132.210455371
2061,188321.570563742
2062,188321.570563742
2063,172132.210455371
2064,188321.570563742
2065,91630.9283297936
2066,188321.570563742
2067,204510.930672113
2068,220700.290780483
2069,75441.5682214228
2070,188321.570563742
2071,172132.210455371
2072,188321.570563742
2073,188321.570563742
2074,188321.570563742
2075,188321.570563742
2076,172132.210455371
2077,188321.570563742
2078,188321.570563742
2079,188321.570563742
2080,172132.210455371
2081,204510.930672113
2082,156388.368763277
2083,188321.570563742
2084,172132.210455371
2085,188321.570563742
2086,107820.288438164
2087,188321.570563742
2088,91630.9283297936
2089,172132.210455371
2090,204510.930672113
2091,188321.570563742
2092,172132.210455371
2093,91630.9283297936
2094,172132.210455371
2095,188321.570563742
2096,91630.9283297936
2097,188321.570563742
2098,188321.570563742
2099,75441.5682214228
2100,220700.290780483
2101,124009.648546535
2102,188321.570563742
2103,172132.210455371
2104,204510.930672113
2105,188321.570563742
2106,91630.9283297936
2107,220700.290780483
2108,172132.210455371
2109,172132.210455371
2110,172132.210455371
2111,188321.570563742
2112,188321.570563742
2113,188321.570563742
2114,188321.570563742
2115,188321.570563742
2116,172132.210455371
2117,188321.570563742
2118,172132.210455371
2119,188321.570563742
2120,188321.570563742
2121,172132.210455371
2122,172132.210455371
2123,75441.5682214228
2124,204510.930672113
2125,204510.930672113
2126,204510.930672113
2127,220700.290780483
2128,188321.570563742
2129,155942.850347
2130,204510.930672113
2131,204510.930672113
2132,172132.210455371
2133,172132.210455371
2134,188321.570563742
2135,155942.850347
2136,107820.288438164
2137,107820.288438164
2138,188321.570563742
2139,188321.570563742
2140,188321.570563742
2141,188321.570563742
2142,188321.570563742
2143,172132.210455371
2144,188321.570563742
2145,188321.570563742
2146,155942.850347
2147,188321.570563742
2148,172132.210455371
2149,188321.570563742
2150,188321.570563742
2151,172132.210455371
2152,172132.210455371
2153,188321.570563742
2154,91630.9283297936
2155,188321.570563742
2156,204510.930672113
2157,188321.570563742
2158,204510.930672113
2159,188321.570563742
2160,188321.570563742
2161,188321.570563742
2162,188321.570563742
2163,188321.570563742
2164,188321.570563742
2165,172132.210455371
2166,188321.570563742
2167,188321.570563742
2168,188321.570563742
2169,188321.570563742
2170,188321.570563742
2171,188321.570563742
2172,188321.570563742
2173,172132.210455371
2174,188321.570563742
2175,188321.570563742
2176,188321.570563742
2177,204510.930672113
2178,188321.570563742
2179,155942.850347
2180,172132.210455371
2181,188321.570563742
2182,188321.570563742
2183,188321.570563742
2184,188321.570563742
2185,188321.570563742
2186,188321.570563742
2187,188321.570563742
2188,188321.570563742
2189,220700.290780483
2190,91630.9283297936
2191,91630.9283297936
2192,91630.9283297936
2193,172132.210455371
2194,204510.930672113
2195,172132.210455371
2196,188321.570563742
2197,188321.570563742
2198,172132.210455371
2199,204510.930672113
2200,172132.210455371
2201,188321.570563742
2202,188321.570563742
2203,204510.930672113
2204,204510.930672113
2205,188321.570563742
2206,91630.9283297936
2207,204510.930672113
2208,188321.570563742
2209,188321.570563742
2210,172132.210455371
2211,172132.210455371
2212,188321.570563742
2213,204510.930672113
2214,188321.570563742
2215,172132.210455371
2216,204510.930672113
2217,91630.9283297936
2218,91630.9283297936
2219,91630.9283297936
2220,188321.570563742
2221,172132.210455371
2222,172132.210455371
2223,188321.570563742
2224,188321.570563742
2225,204510.930672113
2226,188321.570563742
2227,172132.210455371
2228,188321.570563742
2229,188321.570563742
2230,188321.570563742
2231,188321.570563742
2232,188321.570563742
2233,188321.570563742
2234,188321.570563742
2235,188321.570563742
2236,188321.570563742
2237,188321.570563742
2238,172132.210455371
2239,172132.210455371
2240,172132.210455371
2241,188321.570563742
2242,188321.570563742
2243,204510.930672113
2244,172132.210455371
2245,155942.850347
2246,188321.570563742
2247,188321.570563742
2248,172132.210455371
2249,188321.570563742
2250,188321.570563742
2251,204510.930672113
2252,188321.570563742
2253,188321.570563742
2254,188321.570563742
2255,188321.570563742
2256,188321.570563742
2257,220700.290780483
2258,188321.570563742
2259,188321.570563742
2260,188321.570563742
2261,172132.210455371
2262,155942.850347
2263,204510.930672113
2264,204510.930672113
2265,188321.570563742
2266,172132.210455371
2267,155942.850347
2268,188321.570563742
2269,188321.570563742
2270,188321.570563742
2271,188321.570563742
2272,204510.930672113
2273,188321.570563742
2274,172132.210455371
2275,172132.210455371
2276,188321.570563742
2277,204510.930672113
2278,188321.570563742
2279,188321.570563742
2280,172132.210455371
2281,172132.210455371
2282,172132.210455371
2283,188321.570563742
2284,204510.930672113
2285,172132.210455371
2286,188321.570563742
2287,188321.570563742
2288,188321.570563742
2289,172132.210455371
2290,188321.570563742
2291,204510.930672113
2292,172132.210455371
2293,188321.570563742
2294,204510.930672113
2295,172132.210455371
2296,188321.570563742
2297,188321.570563742
2298,188321.570563742
2299,220700.290780483
2300,188321.570563742
2301,188321.570563742
2302,188321.570563742
2303,188321.570563742
2304,188321.570563742
2305,155942.850347
2306,155942.850347
2307,172132.210455371
2308,172132.210455371
2309,172132.210455371
2310,172132.210455371
2311,172132.210455371
2312,188321.570563742
2313,188321.570563742
2314,188321.570563742
2315,188321.570563742
2316,188321.570563742
2317,188321.570563742
2318,188321.570563742
2319,188321.570563742
2320,188321.570563742
2321,172132.210455371
2322,172132.210455371
2323,172132.210455371
2324,188321.570563742
2325,188321.570563742
2326,188321.570563742
2327,204510.930672113
2328,204510.930672113
2329,188321.570563742
2330,188321.570563742
2331,204510.930672113
2332,204510.930672113
2333,204510.930672113
2334,204510.930672113
2335,204510.930672113
2336,204510.930672113
2337,188321.570563742
2338,188321.570563742
2339,188321.570563742
2340,155942.850347
2341,188321.570563742
2342,188321.570563742
2343,188321.570563742
2344,188321.570563742
2345,188321.570563742
2346,188321.570563742
2347,188321.570563742
2348,188321.570563742
2349,188321.570563742
2350,188321.570563742
2351,172132.210455371
2352,172132.210455371
2353,204510.930672113
2354,188321.570563742
2355,188321.570563742
2356,188321.570563742
2357,188321.570563742
2358,188321.570563742
2359,172132.210455371
2360,172132.210455371
2361,188321.570563742
2362,188321.570563742
2363,172132.210455371
2364,172132.210455371
2365,172132.210455371
2366,172132.210455371
2367,172132.210455371
2368,172132.210455371
2369,172132.210455371
2370,188321.570563742
2371,188321.570563742
2372,188321.570563742
2373,188321.570563742
2374,188321.570563742
2375,155942.850347
2376,188321.570563742
2377,172132.210455371
2378,188321.570563742
2379,204510.930672113
2380,188321.570563742
2381,188321.570563742
2382,188321.570563742
2383,172132.210455371
2384,188321.570563742
2385,188321.570563742
2386,188321.570563742
2387,188321.570563742
2388,91630.9283297936
2389,172132.210455371
2390,172132.210455371
2391,188321.570563742
2392,188321.570563742
2393,188321.570563742
2394,188321.570563742
2395,220700.290780483
2396,188321.570563742
2397,188321.570563742
2398,172132.210455371
2399,91630.9283297936
2400,91630.9283297936
2401,172132.210455371
2402,172132.210455371
2403,204510.930672113
2404,188321.570563742
2405,188321.570563742
2406,172132.210455371
2407,188321.570563742
2408,188321.570563742
2409,188321.570563742
2410,204510.930672113
2411,172132.210455371
2412,188321.570563742
2413,188321.570563742
2414,188321.570563742
2415,204510.930672113
2416,172132.210455371
2417,188321.570563742
2418,188321.570563742
2419,204510.930672113
2420,188321.570563742
2421,188321.570563742
2422,172132.210455371
2423,188321.570563742
2424,188321.570563742
2425,204510.930672113
2426,155942.850347
2427,188321.570563742
2428,204510.930672113
2429,188321.570563742
2430,188321.570563742
2431,188321.570563742
2432,188321.570563742
2433,188321.570563742
2434,188321.570563742
2435,188321.570563742
2436,188321.570563742
2437,172132.210455371
2438,188321.570563742
2439,172132.210455371
2440,188321.570563742
2441,91630.9283297936
2442,172132.210455371
2443,172132.210455371
2444,172132.210455371
2445,107820.288438164
2446,204510.930672113
2447,107820.288438164
2448,204510.930672113
2449,188321.570563742
2450,188321.570563742
2451,188321.570563742
2452,188321.570563742
2453,172132.210455371
2454,155942.850347
2455,75441.5682214228
2456,188321.570563742
2457,188321.570563742
2458,188321.570563742
2459,172132.210455371
2460,188321.570563742
2461,204510.930672113
2462,188321.570563742
2463,172132.210455371
2464,204510.930672113
2465,188321.570563742
2466,204510.930672113
2467,107820.288438164
2468,107820.288438164
2469,91630.9283297936
2470,220700.290780483
2471,204510.930672113
2472,188321.570563742
2473,188321.570563742
2474,188321.570563742
2475,188321.570563742
2476,91630.9283297936
2477,188321.570563742
2478,172132.210455371
2479,188321.570563742
2480,188321.570563742
2481,188321.570563742
2482,172132.210455371
2483,188321.570563742
2484,172132.210455371
2485,188321.570563742
2486,188321.570563742
2487,204510.930672113
2488,172132.210455371
2489,188321.570563742
2490,188321.570563742
2491,107820.288438164
2492,188321.570563742
2493,188321.570563742
2494,188321.570563742
2495,91630.9283297936
2496,204510.930672113
2497,188321.570563742
2498,188321.570563742
2499,107820.288438164
2500,172132.210455371
2501,204510.930672113
2502,124009.648546535
2503,124009.648546535
2504,204510.930672113
2505,188321.570563742
2506,188321.570563742
2507,188321.570563742
2508,188321.570563742
2509,188321.570563742
2510,188321.570563742
2511,172132.210455371
2512,188321.570563742
2513,188321.570563742
2514,139753.490238629
2515,188321.570563742
2516,188321.570563742
2517,188321.570563742
2518,188321.570563742
2519,188321.570563742
2520,188321.570563742
2521,188321.570563742
2522,188321.570563742
2523,188321.570563742
2524,188321.570563742
2525,188321.570563742
2526,188321.570563742
2527,188321.570563742
2528,188321.570563742
2529,188321.570563742
2530,188321.570563742
2531,188321.570563742
2532,188321.570563742
2533,188321.570563742
2534,188321.570563742
2535,204510.930672113
2536,188321.570563742
2537,155942.850347
2538,188321.570563742
2539,172132.210455371
2540,188321.570563742
2541,188321.570563742
2542,188321.570563742
2543,172132.210455371
2544,172132.210455371
2545,188321.570563742
2546,172132.210455371
2547,188321.570563742
2548,220700.290780483
2549,188321.570563742
2550,172132.210455371
2551,172132.210455371
2552,172132.210455371
2553,91630.9283297936
2554,124009.648546535
2555,172132.210455371
2556,172132.210455371
2557,188321.570563742
2558,156388.368763277
2559,188321.570563742
2560,172132.210455371
2561,172132.210455371
2562,107820.288438164
2563,188321.570563742
2564,204510.930672113
2565,172132.210455371
2566,204510.930672113
2567,188321.570563742
2568,188321.570563742
2569,188321.570563742
2570,172132.210455371
2571,204510.930672113
2572,155942.850347
2573,188321.570563742
2574,172132.210455371
2575,188321.570563742
2576,188321.570563742
2577,188321.570563742
2578,172132.210455371
2579,155942.850347
2580,124009.648546535
2581,188321.570563742
2582,172132.210455371
2583,172132.210455371
2584,172132.210455371
2585,188321.570563742
2586,155942.850347
2587,188321.570563742
2588,188321.570563742
2589,172132.210455371
2590,172132.210455371
2591,204510.930672113
2592,188321.570563742
2593,172132.210455371
2594,188321.570563742
2595,172132.210455371
2596,172132.210455371
2597,188321.570563742
2598,220700.290780483
2599,188321.570563742
2600,172132.210455371
2601,139753.490238629
2602,188321.570563742
2603,172132.210455371
2604,188321.570563742
2605,188321.570563742
2606,155942.850347
2607,188321.570563742
2608,188321.570563742
2609,188321.570563742
2610,172132.210455371
2611,107820.288438164
2612,188321.570563742
2613,172132.210455371
2614,188321.570563742
2615,172132.210455371
2616,172132.210455371
2617,188321.570563742
2618,155942.850347
2619,188321.570563742
2620,188321.570563742
2621,188321.570563742
2622,188321.570563742
2623,204510.930672113
2624,188321.570563742
2625,204510.930672113
2626,188321.570563742
2627,172132.210455371
2628,188321.570563742
2629,220700.290780483
2630,204510.930672113
2631,204510.930672113
2632,204510.930672113
2633,172132.210455371
2634,188321.570563742
2635,172132.210455371
2636,204510.930672113
2637,172132.210455371
2638,188321.570563742
2639,188321.570563742
2640,188321.570563742
2641,188321.570563742
2642,172132.210455371
2643,188321.570563742
2644,188321.570563742
2645,188321.570563742
2646,172132.210455371
2647,188321.570563742
2648,172132.210455371
2649,188321.570563742
2650,172132.210455371
2651,188321.570563742
2652,204510.930672113
2653,172132.210455371
2654,204510.930672113
2655,172132.210455371
2656,204510.930672113
2657,188321.570563742
2658,188321.570563742
2659,204510.930672113
2660,204510.930672113
2661,172132.210455371
2662,172132.210455371
2663,188321.570563742
2664,172132.210455371
2665,155942.850347
2666,172132.210455371
2667,188321.570563742
2668,188321.570563742
2669,188321.570563742
2670,204510.930672113
2671,188321.570563742
2672,172132.210455371
2673,172132.210455371
2674,172132.210455371
2675,172132.210455371
2676,188321.570563742
2677,188321.570563742
2678,204510.930672113
2679,188321.570563742
2680,188321.570563742
2681,204510.930672113
2682,204510.930672113
2683,204510.930672113
2684,204510.930672113
2685,188321.570563742
2686,188321.570563742
2687,172132.210455371
2688,188321.570563742
2689,172132.210455371
2690,188321.570563742
2691,188321.570563742
2692,188321.570563742
2693,188321.570563742
2694,188321.570563742
2695,188321.570563742
2696,188321.570563742
2697,188321.570563742
2698,188321.570563742
2699,172132.210455371
2700,172132.210455371
2701,188321.570563742
2702,188321.570563742
2703,204510.930672113
2704,172132.210455371
2705,188321.570563742
2706,188321.570563742
2707,172132.210455371
2708,188321.570563742
2709,107820.288438164
2710,188321.570563742
2711,188321.570563742
2712,188321.570563742
2713,155942.850347
2714,172132.210455371
2715,172132.210455371
2716,172132.210455371
2717,188321.570563742
2718,188321.570563742
2719,172132.210455371
2720,188321.570563742
2721,188321.570563742
2722,204510.930672113
2723,172132.210455371
2724,188321.570563742
2725,188321.570563742
2726,188321.570563742
2727,188321.570563742
2728,188321.570563742
2729,204510.930672113
2730,188321.570563742
2731,172132.210455371
2732,172132.210455371
2733,188321.570563742
2734,172132.210455371
2735,188321.570563742
2736,188321.570563742
2737,172132.210455371
2738,204510.930672113
2739,188321.570563742
2740,172132.210455371
2741,188321.570563742
2742,188321.570563742
2743,188321.570563742
2744,188321.570563742
2745,188321.570563742
2746,172132.210455371
2747,172132.210455371
2748,188321.570563742
2749,172132.210455371
2750,188321.570563742
2751,172132.210455371
2752,188321.570563742
2753,172132.210455371
2754,220700.290780483
2755,188321.570563742
2756,172132.210455371
2757,91630.9283297936
2758,155942.850347
2759,188321.570563742
2760,204510.930672113
2761,188321.570563742
2762,188321.570563742
2763,188321.570563742
2764,172132.210455371
2765,188321.570563742
2766,188321.570563742
2767,91630.9283297936
2768,204510.930672113
2769,188321.570563742
2770,188321.570563742
2771,188321.570563742
2772,188321.570563742
2773,220700.290780483
2774,188321.570563742
2775,124009.648546535
2776,188321.570563742
2777,204510.930672113
2778,91630.9283297936
2779,124009.648546535
2780,91630.9283297936
2781,172132.210455371
2782,172132.210455371
2783,172132.210455371
2784,188321.570563742
2785,220700.290780483
2786,155942.850347
2787,188321.570563742
2788,172132.210455371
2789,220700.290780483
2790,91630.9283297936
2791,188321.570563742
2792,91630.9283297936
2793,91630.9283297936
2794,188321.570563742
2795,188321.570563742
2796,172132.210455371
2797,220700.290780483
2798,188321.570563742
2799,188321.570563742
2800,91630.9283297936
2801,188321.570563742
2802,188321.570563742
2803,204510.930672113
2804,188321.570563742
2805,91630.9283297936
2806,172132.210455371
2807,172132.210455371
2808,188321.570563742
2809,172132.210455371
2810,188321.570563742
2811,188321.570563742
2812,188321.570563742
2813,236889.650888854
2814,236889.650888854
2815,91630.9283297936
2816,172132.210455371
2817,155942.850347
2818,172132.210455371
2819,172132.210455371
2820,188321.570563742
2821,107820.288438164
2822,204510.930672113
2823,220700.290780483
2824,188321.570563742
2825,188321.570563742
2826,188321.570563742
2827,220700.290780483
2828,204510.930672113
2829,172132.210455371
2830,188321.570563742
2831,172132.210455371
2832,188321.570563742
2833,172132.210455371
2834,188321.570563742
2835,188321.570563742
2836,188321.570563742
2837,188321.570563742
2838,188321.570563742
2839,188321.570563742
2840,188321.570563742
2841,188321.570563742
2842,188321.570563742
2843,188321.570563742
2844,188321.570563742
2845,188321.570563742
2846,188321.570563742
2847,188321.570563742
2848,155942.850347
2849,204510.930672113
2850,188321.570563742
2851,204510.930672113
2852,188321.570563742
2853,204510.930672113
2854,155942.850347
2855,188321.570563742
2856,188321.570563742
2857,188321.570563742
